Timestamp, Temperature (Celsius), Power Input (Watts), Current Input (Amperes), Voltage (Volts)
1705511751, 28.3988, 4847.12, 15.489, 212.51
1705515351, 31.7488, 3302.63, 15.7944, 235.992
1705518951, 24.5783, 1068.72, 17.082, 233.999
1705522551, 25.1894, 4316.78, 17.55, 201.412
1705526151, 33.386, 3439.48, 9.77324, 202.199
1705529751, 33.2343, 1079.98, 19.302, 211.589
1705533351, 38.3215, 4675.93, 7.97501, 201.985
1705536951, 24.476, 3370.56, 19.5172, 217.929
1705540551, 31.5996, 3403.18, 6.61234, 228.897
1705544151, 32.8046, 3425.47, 12.5222, 242.64
1705547751, 32.6584, 4857.79, 13.3014, 224.121
1705551351, 22.6956, 1357.77, 7.58593, 213.024
1705554951, 26.4595, 4928.17, 13.9029, 231.815
1705558551, 37.0918, 3631.07, 6.89415, 239.967
1705562151, 38.5913, 4302.63, 12.4175, 226.32
1705565751, 20.8625, 3172.75, 13.9573, 211.762
1705569351, 25.5199, 4607.51, 14.8464, 230.991
1705572951, 27.2254, 1866.71, 14.4744, 234.218
1705576551, 27.6827, 1626.89, 8.12675, 210.163
1705580151, 25.2709, 3679.58, 6.74034, 224.85
1705583751, 24.4828, 3129.71, 14, 208.735
1705587351, 21.4924, 4795.88, 15.6562, 244.383
1705590951, 29.0884, 3708.87, 6.5453, 222.309
1705594551, 35.2627, 1221.97, 5.40777, 235.032
1705598151, 25.4743, 2210.21, 12.1691, 203.402
1705601751, 36.9604, 2034.56, 14.4853, 222.505
1705605351, 20.2536, 3552.14, 7.92552, 213.462
1705608951, 25.7553, 1068.7, 5.54125, 219.735
1705612551, 39.5674, 3326.41, 16.1409, 231.956
1705616151, 38.4565, 1083.94, 17.5561, 219.31
1705619751, 22.4144, 3363.09, 19.284, 226.228
1705623351, 31.8036, 1180.04, 14.8423, 221.755
1705626951, 23.5935, 2880.47, 17.9963, 214.864
1705630551, 33.792, 3247.3, 7.00313, 241.335
1705634151, 23.2261, 2447.57, 8.91326, 217.818
1705637751, 32.4388, 4148.49, 5.84657, 203.718
1705641351, 23.2338, 1781.8, 16.1057, 219.586
1705644951, 33.7636, 1172.26, 10.4974, 243.4
1705648551, 20.9521, 1755.17, 14.4559, 217.723
1705652151, 38.6168, 3653.74, 9.99059, 225.66
1705655751, 32.5283, 1635.4, 6.96419, 234.02
1705659351, 30.9491, 1875.11, 17.2543, 248.015
1705662951, 32.2489, 4120.77, 14.821, 243.467
1705666551, 31.9645, 2424.23, 6.1052, 203.414
1705670151, 32.9824, 1493.95, 7.53451, 223.929
1705673751, 36.7862, 3278.02, 8.92778, 204.401
1705677351, 26.1498, 1474.43, 5.54765, 201.722
1705680951, 20.5804, 1076.53, 19.7592, 210.993
1705684551, 22.8673, 2305, 18.7137, 205.72
1705688151, 26.3844, 1176.42, 11.2558, 249.441
1705691751, 37.288, 2869.07, 18.8665, 208.556
1705695351, 27.0555, 3768.75, 6.20458, 207.046
1705698951, 25.3785, 1716.71, 14.7567, 244.053
1705702551, 24.5318, 2697.75, 10.7415, 237.636
1705706151, 33.6737, 1384.1, 17.2089, 245.402
1705709751, 35.5654, 3041.26, 11.2071, 238.542
1705713351, 33.8201, 3533.54, 17.6382, 202.365
1705716951, 22.0772, 1328.79, 6.96816, 239.791
1705720551, 22.3748, 4516.25, 16.2815, 233.271
1705724151, 22.4545, 4836.39, 11.0525, 224.21
1705727751, 29.9861, 3634.79, 15.3131, 248.316
1705731351, 27.8905, 4142.72, 19.3612, 233.237
1705734951, 39.9615, 4618.43, 8.94644, 228.881
1705738551, 31.9336, 3591.94, 5.85423, 242.693
1705742151, 29.1539, 4572.32, 15.1514, 212.993
1705745751, 28.4815, 3543.06, 18.8217, 223.723
1705749351, 39.8034, 1980.81, 12.5797, 242.748
1705752951, 25.3627, 2132.45, 6.34247, 236.907
1705756551, 35.5245, 2683.34, 10.114, 212.923
1705760151, 36.0082, 4247.3, 12.1517, 215.18
1705763751, 30.7068, 2522.91, 11.8772, 220.014
1705767351, 35.0659, 4073.37, 7.31441, 217.6
1705770951, 28.4358, 1766.42, 17.4842, 210.143
1705774551, 32.7107, 3773.17, 17.3252, 235.261
1705778151, 29.8746, 2679.4, 5.99136, 234.961
1705781751, 29.4145, 1685.72, 15.3368, 215.663
1705785351, 39.7194, 4332.71, 12.6368, 237.891
1705788951, 24.8034, 4450.64, 5.40603, 209.142
1705792551, 39.1523, 2800.64, 12.4621, 208.957
1705796151, 33.2736, 2550.33, 14.1049, 207.84
1705799751, 25.4318, 1794.67, 6.58797, 205.231
1705803351, 34.4295, 2417.32, 17.2526, 242.101
1705806951, 23.7967, 4175.54, 11.2848, 216.869
1705810551, 24.3875, 2120.4, 12.7944, 207.052
1705814151, 27.6284, 2498.61, 5.5316, 211.529
1705817751, 30.2056, 4450.33, 11.5331, 234.184
1705821351, 21.8684, 1265.44, 16.8101, 203.609
1705824951, 23.7393, 1150.88, 5.89385, 221.386
1705828551, 29.9904, 4515.5, 5.23303, 229.45
1705832151, 33.4304, 2908.51, 16.6006, 220.356
1705835751, 25.4406, 3364.43, 15.906, 224.654
1705839351, 21.4172, 2320.86, 12.2909, 218.767
1705842951, 27.383, 2820.9, 13.5446, 203.001
1705846551, 39.1401, 2346.55, 16.3775, 227.348
1705850151, 28.1633, 2098.11, 17.9939, 221.226
1705853751, 26.5277, 3067.95, 8.88079, 203.816
1705857351, 32.7952, 2493.02, 15.4535, 240.782
1705860951, 36.2897, 2247.47, 18.7653, 225.844
1705864551, 27.656, 4839.47, 8.94912, 240.492
1705868151, 23.5866, 1213.44, 18.2386, 236.495
1705871751, 26.1792, 4828.82, 5.80778, 226.6
1705875351, 23.1381, 4277.91, 7.88284, 208.588
1705878951, 37.2582, 4892.51, 6.36941, 205.513
1705882551, 31.3037, 2640.36, 5.47219, 244.857
1705886151, 29.8385, 3461.23, 12.2124, 220.533
1705889751, 29.0897, 2314.21, 10.5541, 243.005
1705893351, 21.253, 4440.25, 14.0422, 233.651
1705896951, 32.7421, 2602.2, 13.2884, 217.919
1705900551, 27.4451, 4608.45, 8.91706, 203.1
1705904151, 24.1434, 3433.81, 15.4237, 236.449
1705907751, 38.8341, 1586.6, 16.2535, 227.148
1705911351, 38.2469, 1382.61, 12.9847, 239.654
1705914951, 33.9268, 1591.02, 5.17235, 239.565
1705918551, 22.2257, 2759.7, 19.2057, 236.479
1705922151, 21.282, 3233.71, 9.94736, 249.474
1705925751, 36.888, 4075.53, 14.9924, 214.891
1705929351, 22.5544, 2726.04, 6.82617, 204.238
1705932951, 29.7297, 3887.52, 6.63546, 233.052
1705936551, 26.9141, 1656.68, 7.31699, 218.978
1705940151, 31.114, 3600.63, 7.69685, 220
1705943751, 27.8551, 2105.27, 16.5386, 241.114
1705947351, 34.53, 3361.04, 18.0516, 243.186
1705950951, 23.4444, 4804.33, 18.335, 232.305
1705954551, 27.2897, 3286.92, 16.065, 244.813
1705958151, 20.3833, 3073.37, 5.32403, 238.125
1705961751, 39.4922, 2508.32, 12.1926, 248.641
1705965351, 22.2653, 4038.6, 11.0744, 206.033
1705968951, 26.3174, 3524.28, 17.7374, 205.252
1705972551, 29.8882, 3487.94, 14.1457, 227.059
1705976151, 25.8502, 1402.14, 19.6561, 218.852
1705979751, 35.2721, 4531.65, 19.9257, 204.056
1705983351, 39.5543, 1971.02, 6.53125, 205.876
1705986951, 22.6513, 3719.52, 13.0392, 223.321
1705990551, 39.8976, 1070.88, 18.0432, 229.029
1705994151, 36.1974, 3788.62, 6.85534, 208.813
1705997751, 34.8247, 1010.93, 13.5542, 204.842
1706001351, 27.9056, 4556.8, 5.80526, 231.298
1706004951, 28.8665, 3619.25, 13.3282, 205.091
1706008551, 24.5397, 1800.86, 6.88038, 247.028
1706012151, 36.1355, 1341.6, 7.31138, 220.191
1706015751, 23.0523, 3447.83, 15.7647, 247.196
1706019351, 29.8257, 3589.08, 10.9521, 212.611
1706022951, 27.7616, 4385.72, 7.10676, 239.186
1706026551, 25.1582, 3022.12, 12.6833, 208.207
1706030151, 24.4315, 4851.99, 5.16782, 229.683
1706033751, 37.1946, 4356.68, 18.0298, 230.652
1706037351, 27.0601, 2992.11, 11.0263, 219.31
1706040951, 33.9441, 1867.02, 19.3375, 237.917
1706044551, 21.3696, 3064.03, 7.4672, 214.729
1706048151, 37.0502, 2216.84, 12.3771, 248.551
1706051751, 27.2781, 1812.12, 6.58119, 220.983
1706055351, 38.2, 1186.9, 11.622, 210.633
1706058951, 37.126, 4289.31, 5.22521, 204.98
1706062551, 36.6514, 2686.18, 5.4267, 235.395
1706066151, 20.3978, 1496.76, 7.42244, 206.113
1706069751, 27.1472, 4850.61, 7.41087, 236.982
1706073351, 21.7409, 4882.5, 6.12128, 222.03
1706076951, 37.4119, 1482.04, 12.7168, 233.714
1706080551, 23.0389, 2180.46, 13.3453, 227.891
1706084151, 22.8051, 3866.29, 16.8866, 231.009
1706087751, 35.3443, 2963.83, 19.9983, 211.761
1706091351, 38.6341, 1420.62, 17.734, 237.01
1706094951, 32.4877, 4027.45, 17.5359, 239.683
1706098551, 25.4448, 2480.5, 11.1916, 201.414
1706102151, 27.5239, 4694.94, 6.99532, 209.669
1706105751, 23.8081, 1741.07, 9.47492, 229.915
1706109351, 29.4507, 4454.99, 15.8938, 236.716
1706112951, 22.6999, 4284.41, 19.4001, 203.109
1706116551, 36.154, 2360.57, 6.50703, 241.627
1706120151, 22.4109, 4322.5, 11.5724, 217.417
1706123751, 23.0659, 3283.47, 17.7369, 229.92
1706127351, 25.937, 3029.43, 5.50196, 236.526
1706130951, 29.2785, 1045.51, 8.63106, 208.823
1706134551, 25.756, 3295.86, 19.5576, 239.327
1706138151, 28.7008, 3566.52, 8.77072, 203.883
1706141751, 38.4241, 1357.51, 6.66602, 203.259
1706145351, 27.2679, 2951.32, 9.4763, 206.889
1706148951, 25.6509, 1090.88, 10.2402, 246.893
1706152551, 26.9584, 1277.6, 15.9668, 231.277
1706156151, 33.8355, 3897.18, 13.5219, 220.927
1706159751, 29.079, 4339.3, 11.3901, 216.284
1706163351, 27.3942, 3788.46, 5.45659, 210.891
1706166951, 20.8113, 1376.93, 14.4236, 214.101
1706170551, 31.5812, 4478.1, 19.9686, 216.141
1706174151, 30.4025, 1025.8, 17.2274, 209.04
1706177751, 31.2293, 2867.31, 13.4363, 212.019
1706181351, 23.493, 2919.04, 8.667, 238.962
1706184951, 36.9488, 2753.78, 13.8747, 217.647
1706188551, 35.732, 2639.53, 19.4885, 200.434
1706192151, 31.3376, 3649.28, 10.8535, 214.193
1706195751, 36.1977, 1364.16, 7.45316, 227.342
1706199351, 28.0946, 4523.39, 16.5742, 221.652
1706202951, 39.9198, 2892.28, 7.79612, 215.773
1706206551, 28.0083, 4568.61, 13.3822, 218.591
1706210151, 33.6765, 1803.35, 5.78945, 235.152
1706213751, 20.387, 2466.89, 15.1211, 229.444
1706217351, 28.0807, 2929.04, 15.648, 236.528
1706220951, 34.0379, 4570.08, 8.64951, 238.054
1706224551, 36.4704, 1411.65, 10.6607, 216.767
1706228151, 30.415, 2341.66, 9.12202, 244.383
1706231751, 28.5315, 3164.43, 13.7553, 236.327
1706235351, 21.6454, 1685.6, 12.9518, 244.681
1706238951, 38.4181, 4199.23, 16.9497, 220.173
1706242551, 22.9602, 1601.93, 18.2517, 246.973
1706246151, 33.4386, 2753.96, 19.9532, 237.996
1706249751, 21.0676, 1802.51, 12.0047, 247.399
1706253351, 33.7504, 2593.8, 9.22769, 229.627
1706256951, 27.7838, 4915.58, 5.85445, 211.743
1706260551, 24.3884, 4276.43, 15.8955, 246.178
1706264151, 34.2838, 1653.38, 8.80145, 241.713
1706267751, 32.6221, 1458.64, 9.42285, 230.644
1706271351, 33.0661, 2581.92, 18.2844, 208.626
1706274951, 22.7653, 2722.99, 6.86407, 244.389
1706278551, 36.7192, 3294.52, 8.09109, 248.721
1706282151, 28.4682, 1099.23, 19.9149, 244.072
1706285751, 31.9595, 3017.99, 18.5979, 248.731
1706289351, 26.6049, 3242.91, 7.44391, 240.934
1706292951, 24.4172, 3637.67, 19.7158, 234.341
1706296551, 35.79, 3711.99, 16.4508, 207.358
1706300151, 25.6837, 1058.32, 17.9372, 209.622
1706303751, 22.5017, 4516.17, 7.86987, 211.332
1706307351, 29.8281, 2338.99, 6.56271, 222.437
1706310951, 25.7977, 2448.55, 17.8908, 242.912
1706314551, 24.2817, 3849.57, 14.8207, 233.582
1706318151, 24.3813, 2716.64, 17.2649, 211.168
1706321751, 21.1553, 1589.08, 16.7529, 209.192
1706325351, 34.3853, 4542.34, 19.9045, 245.874
1706328951, 37.9518, 2055.2, 9.73302, 220.706
1706332551, 26.0955, 1497.52, 5.8774, 205.841
1706336151, 39.1876, 2309.05, 8.01871, 230.459
1706339751, 29.5747, 3437.3, 7.67427, 210.222
1706343351, 27.2967, 2274.36, 15.35, 214.12
1706346951, 21.3585, 1839.39, 14.0523, 248.89
1706350551, 30.2313, 3496.93, 13.474, 237.145
1706354151, 36.7912, 3483.76, 11.0996, 212.072
1706357751, 30.9396, 4544.09, 10.237, 248.645
1706361351, 30.7605, 3217.35, 9.70896, 206.407
1706364951, 20.9596, 3689.67, 9.087, 240.039
1706368551, 30.7935, 3484.76, 13.2459, 209.816
1706372151, 29.307, 4707.23, 11.9556, 227.902
1706375751, 20.1861, 1034.17, 19.1058, 228.982
1706379351, 34.7826, 2536.67, 5.0618, 203.423
1706382951, 27.0595, 1371.69, 12.7255, 241.178
1706386551, 28.4861, 4382.72, 9.01624, 246.716
1706390151, 32.3525, 1315.93, 19.5381, 215.691
1706393751, 22.1155, 2002.81, 16.4927, 230.135
1706397351, 25.5343, 2674.64, 17.3147, 222.464
1706400951, 31.2495, 4316.18, 17.2817, 238.059
1706404551, 27.7771, 4338.82, 14.196, 216.283
1706408151, 25.483, 2110.3, 12.4251, 247.289
1706411751, 24.4304, 3874.25, 15.2875, 236.428
1706415351, 35.0602, 1130.59, 5.72845, 219.268
1706418951, 31.8711, 3660.62, 13.2528, 212.396
1706422551, 37.2356, 2567.25, 5.87231, 216.769
1706426151, 26.3871, 4271.17, 14.7758, 214.91
1706429751, 20.7569, 1621.69, 5.86141, 227.843
1706433351, 25.5188, 3988.72, 19.3694, 213.762
1706436951, 23.6147, 3483.22, 9.75284, 228.714
1706440551, 36.3395, 1711.56, 6.52776, 200.212
1706444151, 31.0813, 4820.88, 10.0599, 220.708
1706447751, 35.9541, 2881.14, 15.8477, 240.418
1706451351, 34.5368, 1902.2, 17.43, 200.922
1706454951, 27.5951, 1917.07, 18.2835, 214.192
1706458551, 30.2302, 2821.7, 12.3537, 217.173
1706462151, 27.9859, 3733.61, 15.4522, 243.749
1706465751, 28.4292, 4872.2, 10.5795, 230.321
1706469351, 31.9944, 3330.08, 15.2346, 240.183
1706472951, 20.6829, 4590.68, 8.61285, 233.323
1706476551, 25.13, 2808.47, 18.3567, 240.783
1706480151, 28.8975, 1164.76, 6.00873, 200.569
1706483751, 34.0315, 3619.88, 17.1455, 246.486
1706487351, 33.9541, 2608.1, 14.7587, 214.975
1706490951, 24.4049, 2594.08, 5.94217, 224.321
1706494551, 26.0701, 1227.6, 16.0216, 226.334
1706498151, 29.9877, 2196.35, 18.5772, 224.16
1706501751, 24.3869, 2965.36, 18.9311, 231.942
1706505351, 21.0775, 1994.84, 18.6349, 245.901
1706508951, 36.3493, 2578.05, 12.2381, 237.627
1706512551, 39.9286, 2685.44, 14.2219, 227.336
1706516151, 31.554, 2731.55, 19.7731, 229.824
1706519751, 23.6723, 3346.78, 18.23, 216.207
1706523351, 27.2898, 1462.55, 18.4787, 238.025
1706526951, 29.3726, 3839.69, 15.9907, 210.438
1706530551, 27.1437, 4673.73, 9.58002, 211.753
1706534151, 23.4562, 1750.39, 6.98202, 245.06
1706537751, 35.1794, 3186.38, 5.37684, 224.004
1706541351, 35.0443, 1918.28, 15.6955, 202.706
1706544951, 24.0504, 1053.76, 7.31991, 214.18
1706548551, 20.4965, 3134.18, 16.5308, 228.798
1706552151, 39.5435, 4539.97, 14.1986, 228.406
1706555751, 30.7675, 4270.73, 14.1228, 211.404
1706559351, 39.9217, 3747.58, 7.02047, 202.747
1706562951, 37.2436, 3246.21, 10.5048, 240.843
1706566551, 21.8278, 4153.28, 14.8174, 246.38
1706570151, 32.7065, 4585.57, 18.1887, 238.075
1706573751, 32.5873, 2660.98, 11.5822, 223.086
1706577351, 29.8355, 4688.76, 11.8086, 239.337
1706580951, 26.1243, 1765.83, 9.35608, 202.059
1706584551, 34.4086, 2298.09, 14.3524, 215.599
1706588151, 32.5198, 3856.98, 15.861, 226.481
1706591751, 30.1836, 2681.48, 18.4618, 237.426
1706595351, 22.1404, 3555.39, 16.084, 223.181
1706598951, 22.1611, 4670.52, 14.5379, 223.278
1706602551, 33.9206, 3457.11, 12.5908, 201.401
1706606151, 24.7299, 1173.73, 13.0306, 243.552
1706609751, 39.6448, 4941.72, 18.5439, 228.075
1706613351, 36.611, 4606.08, 14.8086, 218.82
1706616951, 20.291, 2190.42, 13.8142, 248.423
1706620551, 36.4183, 1266.73, 17.3594, 222.092
1706624151, 27.6001, 1219.84, 13.1989, 203.764
1706627751, 36.3506, 3447.13, 8.06569, 247.668
1706631351, 26.8396, 2743.83, 11.2213, 207.722
1706634951, 22.0836, 1752.8, 14.7286, 233.783
1706638551, 20.8796, 3534.26, 5.97639, 234.625
1706642151, 24.7409, 2542, 13.9185, 229.491
1706645751, 37.7977, 2123.25, 14.0536, 202.951
1706649351, 30.5248, 4613.87, 15.0409, 200.387
1706652951, 26.5126, 1877.93, 8.57664, 233.007
1706656551, 31.7384, 4194.37, 14.8741, 207.342
1706660151, 23.7191, 4020.13, 18.7332, 245.455
1706663751, 30.6804, 2923.65, 9.01859, 207.876
1706667351, 37.002, 3613.47, 11.2095, 246.554
1706670951, 24.1576, 2259.63, 18.1968, 205.979
1706674551, 29.791, 2204.53, 9.56906, 244.9
1706678151, 38.5915, 2276.63, 17.8531, 211.985
1706681751, 34.516, 1454.24, 10.0262, 221.631
1706685351, 36.3166, 3806.07, 16.7303, 209.787
1706688951, 28.6613, 3611.08, 18.2503, 214.085
1706692551, 26.0821, 2599.19, 10.1614, 248.831
1706696151, 35.1408, 2688.5, 10.9153, 238.937
1706699751, 34.082, 3934.82, 11.9473, 218.584
1706703351, 31.5371, 3943.92, 10.1085, 243.117
1706706951, 23.4568, 1703.5, 16.8142, 215.189
1706710551, 22.1884, 3008.21, 18.5082, 244.906
1706714151, 38.9131, 4243.94, 15.0298, 224.395
1706717751, 27.5277, 3768.62, 15.4347, 242.105
1706721351, 25.9733, 1384.63, 10.7512, 241.768
1706724951, 29.6558, 2652.28, 19.2537, 237.938
1706728551, 28.2103, 1044.28, 18.3075, 221.921
1706732151, 29.6975, 1221.05, 10.2674, 209.369
1706735751, 24.51, 1139.17, 19.4816, 204.273
1706739351, 20.6856, 3709.06, 13.1044, 214.558
1706742951, 24.9659, 2599.03, 10.5971, 236.9
1706746551, 38.6223, 4330.42, 13.3345, 229.676
1706750151, 36.6704, 4582.06, 12.3387, 227.249
1706753751, 37.5861, 4711, 11.1676, 237.042
1706757351, 35.4342, 1936.1, 11.4326, 208.057
1706760951, 37.3519, 3951, 7.99192, 223.308
1706764551, 38.0071, 4799.62, 18.0802, 223.837
1706768151, 36.1903, 2137.92, 11.6326, 247.091
1706771751, 29.0058, 2582.16, 14.9047, 221.507
1706775351, 30.1556, 1094.6, 10.1049, 215.705
1706778951, 26.4464, 3122.02, 7.73151, 213.623
1706782551, 24.8937, 2897.78, 19.8191, 204.117
1706786151, 20.4227, 2543.99, 8.91775, 232.24
1706789751, 37.0119, 2249.21, 12.1432, 230.959
1706793351, 38.721, 4147.62, 9.55287, 222.406
1706796951, 38.4799, 4928.01, 8.78528, 227.579
1706800551, 37.3038, 4268.63, 9.55659, 215.734
1706804151, 33.443, 4490.33, 17.6118, 205.599
1706807751, 31.1706, 2768.94, 18.5144, 212.038
1706811351, 26.6195, 3886.2, 13.1921, 240.931
1706814951, 22.0191, 4065.31, 19.6628, 244.463
1706818551, 21.2779, 4584.03, 7.07631, 222.367
1706822151, 25.8889, 3503.86, 11.47, 229.187
1706825751, 32.9692, 1614.07, 13.2399, 219.382
1706829351, 38.6866, 2377.41, 7.5381, 233.409
1706832951, 39.405, 4250, 10.1474, 225.241
1706836551, 34.1183, 4055.76, 15.743, 202.347
1706840151, 36.4396, 4664.53, 9.13589, 203.073
1706843751, 29.3352, 3410.22, 17.8996, 222.743
1706847351, 21.6569, 4756.86, 6.63183, 229.704
1706850951, 32.5819, 4259.94, 11.4672, 234.913
1706854551, 38.5781, 3187.9, 10.9792, 206.417
1706858151, 35.2755, 3527.25, 5.83651, 228.693
1706861751, 29.5501, 1963.55, 10.8962, 207.511
1706865351, 25.1728, 3208.39, 11.256, 217.639
1706868951, 27.8809, 2474.71, 12.9868, 222.994
1706872551, 22.0464, 3183.24, 12.2195, 246.818
1706876151, 24.1826, 2605.99, 17.2658, 202.622
1706879751, 25.6552, 3411.95, 12.668, 225.427
1706883351, 35.3162, 2390.05, 17.9376, 203.785
1706886951, 22.8401, 2726.73, 7.90251, 249.462
1706890551, 39.7005, 1816.56, 7.26339, 241.49
1706894151, 22.5363, 2812.62, 17.0889, 238.272
1706897751, 24.2968, 4564.06, 9.48593, 200.874
1706901351, 33.1901, 4762.34, 10.1606, 224.226
1706904951, 37.3316, 4849.9, 8.03876, 241.213
1706908551, 23.1198, 4626.82, 17.5771, 217.576
1706912151, 21.5313, 4337.76, 15.0391, 204.89
1706915751, 34.2982, 2707.67, 10.2833, 216.94
1706919351, 35.6935, 4563.68, 7.78953, 237.669
1706922951, 39.9742, 1523.08, 10.4459, 208.094
1706926551, 24.1587, 3328.94, 5.13058, 231.7
1706930151, 33.3685, 2432.75, 5.44714, 232.177
1706933751, 35.9151, 4151.82, 5.96598, 209.158
1706937351, 30.2589, 4477.74, 10.1984, 242.974
1706940951, 32.1145, 4660.09, 9.39441, 213.25
1706944551, 23.0042, 4234.05, 5.09963, 216.981
1706948151, 31.1634, 3905.17, 5.941, 234.243
1706951751, 39.7724, 1271.12, 10.7686, 221.504
1706955351, 36.4478, 2376.13, 13.7226, 206.269
1706958951, 32.2033, 3814.21, 11.9949, 248.004
1706962551, 30.1417, 4110.92, 12.9524, 210.199
1706966151, 28.9695, 4764.64, 8.6498, 227.837
1706969751, 38.6603, 1753.22, 8.33908, 224.691
1706973351, 22.8881, 1592.66, 18.2131, 222.656
1706976951, 35.8593, 4760.91, 18.704, 213.818
1706980551, 36.7362, 1943.53, 11.8477, 223.325
1706984151, 27.0345, 2389.69, 16.7617, 206.322
1706987751, 32.3797, 3660.12, 7.20136, 232.924
1706991351, 39.1332, 3699.42, 14.2595, 235.493
1706994951, 23.4516, 3357.6, 15.1688, 214.862
1706998551, 33.9584, 3191.28, 10.1801, 201.621
1707002151, 25.9934, 1664.95, 13.8418, 240.995
1707005751, 33.6086, 4887.57, 11.3659, 237.502
1707009351, 28.2317, 4687.1, 9.73555, 246.635
1707012951, 35.7309, 2844.55, 8.50263, 228.065
1707016551, 24.2258, 4648.24, 11.7148, 229.331
1707020151, 30.5846, 1819.69, 10.4692, 226.827
1707023751, 23.0233, 2034.56, 15.1287, 239.124
1707027351, 25.6809, 3565.43, 15.8048, 242.957
1707030951, 22.6482, 1810.98, 5.0782, 232.106
1707034551, 22.1167, 3970.86, 5.49799, 209.668
1707038151, 39.9627, 4575.03, 11.3365, 240.328
1707041751, 33.2553, 1565.92, 15.7845, 230.496
1707045351, 32.5623, 1583.73, 8.97433, 247.277
1707048951, 25.0244, 2684.71, 19.7889, 225.25
1707052551, 24.7033, 4623.91, 13.9964, 208.467
1707056151, 25.1609, 4695.91, 13.2755, 240.95
1707059751, 37.6253, 4339.61, 5.56841, 215.649
1707063351, 34.0562, 2519.79, 12.2016, 236.903
1707066951, 26.8376, 2812.27, 9.37684, 240.217
1707070551, 36.3349, 3771.91, 5.35556, 217.408
1707074151, 33.9751, 1562.27, 6.39008, 215.682
1707077751, 20.0152, 1955.23, 12.0255, 235.273
1707081351, 21.8263, 3411.82, 13.9372, 232.341
1707084951, 31.8388, 2452.98, 16.1878, 245.392
1707088551, 38.6243, 2340.33, 15.0671, 206.858
1707092151, 35.5107, 1309.5, 12.9157, 245.093
1707095751, 25.5716, 3716.84, 14.296, 203.144
1707099351, 32.747, 2255.96, 5.04443, 208.97
1707102951, 31.4162, 1785.48, 12.0079, 202.686
1707106551, 30.9936, 2379.71, 16.7627, 221.064
1707110151, 28.3471, 3938.27, 15.2299, 223.134
1707113751, 20.7948, 2907.98, 13.5255, 246.757
