Timestamp,Temperature (Celsius),Appliance Usage (hours),Voltage (Volts),Current (Amps),Power Consumption (Watts)
1707089021,33.2622,9.19846,48.2809,18.9002,981.846
1707092621,29.5179,0.534327,57.3675,12.4964,119.433
1707096221,27.7822,3.47976,59.6698,17.9508,418.976
1707099821,34.4606,10.5257,53.0461,16.9364,1150.57
1707103421,20.6478,11.6365,58.5821,18.0623,1221.65
1707107021,22.1975,11.7933,42.8504,19.6858,1272.33
1707110621,24.4983,9.16573,51.0465,15.8545,975.573
1707114221,30.5106,0.670128,42.1802,19.5346,140.013
1707117821,31.1038,11.5868,58.916,9.03845,1240.68
1707121421,37.3024,11.523,48.826,7.50307,1218.3
1707125021,37.2262,5.00198,50.2615,14.2604,566.198
1707128621,33.8829,1.96738,50.7273,7.66533,284.738
1707132221,35.1557,5.22682,40.0287,15.6847,599.682
1707135821,26.7075,9.67276,56.2999,16.2599,1032.28
1707139421,28.9262,1.98604,58.1976,17.1736,297.604
1707143021,35.0964,3.93345,46.2856,11.5625,478.345
1707146621,36.0319,0.577608,58.5369,16.4722,121.761
1707150221,34.4614,0.90229,58.9526,13.5454,188.229
1707153821,38.6859,11.2294,54.0526,15.9969,1186.94
1707157421,24.949,2.4506,49.227,14.4444,306.06
1707161021,27.3687,0.828607,47.8854,15.2403,161.861
1707164621,39.9818,7.75375,49.5993,7.11783,828.375
1707168221,27.3392,3.54101,53.3598,11.0864,445.101
1707171821,29.3112,5.46867,48.7881,15.6541,609.867
1707175421,20.2246,1.65962,56.3884,15.0772,215.962
1707179021,24.6579,7.20136,55.7537,17.1585,776.136
1707182621,29.7142,0.0529741,40.2564,8.55245,99.2974
1707186221,24.7546,9.00093,54.2009,8.20292,994.093
1707189821,36.4432,6.82498,59.2047,15.1852,781.498
1707193421,23.8261,2.94182,58.6682,13.1019,362.182
1707197021,34.6071,7.55811,45.8919,11.3931,827.811
1707200621,23.2098,11.1087,40.2368,18.1988,1192.87
1707204221,37.4795,2.36597,41.139,14.0628,314.597
1707207821,39.467,1.11318,40.2264,17.7703,175.318
1707211421,37.3881,1.43482,54.8393,17.5664,206.482
1707215021,37.4708,7.40424,56.5416,9.11066,805.424
1707218621,23.6853,7.10295,57.1429,8.85873,766.295
1707222221,35.0111,0.692152,52.0627,16.0223,153.215
1707225821,32.459,6.77263,51.3938,18.0818,756.263
1707229421,29.8598,5.34832,40.13,19.3569,610.832
1707233021,27.119,10.4405,47.3702,13.2316,1120.05
1707236621,29.6831,1.27329,51.2809,13.6371,226.329
1707240221,25.2261,1.89117,47.626,7.71493,256.117
1707243821,32.1258,2.43758,40.426,11.1682,294.758
1707247421,27.6858,10.5662,53.6991,18.5626,1152.62
1707251021,35.9949,2.80893,57.152,13.6565,360.893
1707254621,20.1179,0.206355,45.0679,14.4349,70.6355
1707258221,32.5441,2.5987,56.2108,7.20948,314.87
1707261821,36.256,8.26137,54.5567,11.868,923.137
1707265421,37.8534,3.99955,53.1614,8.89959,472.955
1707269021,28.8126,5.1904,51.9108,17.1332,608.04
1707272621,24.7386,6.90602,53.8621,18.9197,759.602
1707276221,32.4836,11.0415,44.9477,14.254,1194.15
1707279821,32.4506,10.9248,48.7857,17.8695,1163.48
1707283421,36.9007,6.69754,47.5777,17.7608,764.754
1707287021,21.6151,6.88209,46.2612,18.0381,772.209
1707290621,33.7077,6.24487,58.5528,19.2498,701.487
1707294221,25.0803,2.82059,45.3682,15.77,347.059
1707297821,35.4597,11.9703,56.5661,7.45347,1268.03
1707301421,24.4777,5.57627,41.7328,14.2953,653.627
1707305021,28.6961,1.89139,58.7701,15.8759,272.139
1707308621,29.7566,1.76167,40.4706,8.85754,234.167
1707312221,20.2972,3.61678,43.4083,14.7479,451.678
1707315821,28.4471,3.33474,42.4042,9.72481,395.474
1707319421,27.8607,9.2589,55.5779,14.7821,996.89
1707323021,21.8151,1.5792,55.0804,12.8368,214.92
1707326621,20.3782,3.99976,50.6534,14.4778,482.976
1707330221,30.5178,11.2034,41.3483,9.57485,1215.34
1707333821,29.1076,0.355256,55.0926,15.3018,128.526
1707337421,31.5896,1.00835,58.0395,14.5238,192.835
1707341021,28.2363,4.57487,51.7234,15.4462,555.487
1707344621,34.1506,2.33181,57.8979,16.2821,325.181
1707348221,32.9264,1.69123,58.6981,13.764,226.123
1707351821,32.9476,2.2959,52.0768,15.5006,286.59
1707355421,26.6668,0.852492,40.5304,14.4675,171.249
1707359021,34.1751,4.27193,40.4883,17.4783,484.193
1707362621,20.3246,11.8631,58.6181,16.9126,1277.31
1707366221,23.486,8.87873,55.822,15.9695,978.873
1707369821,38.0893,7.11458,49.7275,17.8711,799.458
1707373421,31.5032,2.45878,56.4306,11.5018,344.878
1707377021,30.9518,11.5567,46.8117,17.7707,1236.67
1707380621,26.1285,11.9855,46.1586,11.5328,1280.55
1707384221,25.5862,5.03955,59.4635,13.0626,579.955
1707387821,20.8279,9.07653,57.9516,16.3782,1006.65
1707391421,32.0358,5.4492,44.062,14.7948,595.92
1707395021,34.0937,1.49688,55.3203,17.1177,245.688
1707398621,26.2441,0.594368,48.5238,13.2356,151.437
1707402221,28.6864,0.390319,43.9204,14.7368,136.032
1707405821,34.6331,8.35586,46.1361,18.6677,896.586
1707409421,35.2322,2.81187,47.0711,8.75796,343.187
1707413021,31.2822,6.87871,49.7317,18.8256,773.871
1707416621,36.6463,1.16507,46.5993,14.6428,198.507
1707420221,22.9643,9.80401,53.889,10.5643,1049.4
1707423821,33.2648,1.67496,46.3778,18.4599,223.496
1707427421,36.0546,2.01362,41.474,18.805,280.362
1707431021,24.2192,8.36351,42.8132,9.7994,905.351
1707434621,38.763,9.53413,44.1884,17.2466,1015.41
1707438221,39.5095,3.68677,46.9234,12.8634,421.677
1707441821,23.4685,10.1174,57.2436,18.4067,1064.74
1707445421,30.1741,11.6294,58.9087,19.0998,1237.94
1707449021,21.3555,8.59381,48.5397,19.8171,920.381
1707452621,36.1934,9.10717,50.853,11.9247,966.717
1707456221,38.3924,5.80483,45.0575,8.37629,657.483
1707459821,31.1831,0.319266,48.8754,14.9911,113.927
1707463421,32.7688,8.01393,56.2712,17.4878,885.393
1707467021,39.5224,1.29581,45.1149,13.3324,180.581
1707470621,37.9733,7.02209,58.6395,18.3404,777.209
1707474221,21.7151,5.25106,55.0108,11.6244,614.106
1707477821,28.7623,1.36127,49.1745,15.201,233.127
1707481421,21.8001,4.88975,48.7887,9.87756,569.975
1707485021,23.2151,10.0016,52.2294,13.3875,1099.16
1707488621,34.6932,7.32589,50.4935,18.2539,803.589
1707492221,28.2665,11.0201,44.4575,9.44551,1171.01
1707495821,24.4276,10.4606,55.753,16.5027,1116.06
1707499421,30.3259,3.6434,40.9046,10.4604,441.34
1707503021,21.3737,3.84148,53.2475,11.8569,465.148
1707506621,22.592,1.41356,52.9008,14.1175,237.356
1707510221,25.1041,11.5678,47.0876,17.2379,1217.78
1707513821,33.2857,7.02696,58.2836,17.643,780.696
1707517421,34.3505,4.4171,50.4715,11.4475,518.71
1707521021,38.8349,3.97484,49.075,18.7618,467.484
1707524621,33.7337,10.3084,57.5762,8.75082,1083.84
1707528221,22.5078,3.49746,53.48,16.9443,405.746
1707531821,23.2441,10.1312,43.2081,18.0409,1092.12
1707535421,30.582,11.3364,40.5115,12.045,1220.64
1707539021,22.3945,3.49883,50.6809,11.7272,443.883
1707542621,30.0673,9.97228,59.2071,9.67125,1069.23
1707546221,37.1593,9.40924,50.325,19.7524,1034.92
1707549821,37.4759,2.33539,52.6896,14.8003,312.539
1707553421,25.2632,10.5309,46.3765,18.7995,1124.09
1707557021,31.9032,9.05323,52.8672,19.981,961.323
1707560621,31.6703,9.29772,41.2848,7.98749,1008.77
1707564221,27.2717,8.12032,56.718,8.48738,893.032
1707567821,27.7135,11.6033,56.2023,10.2406,1235.33
1707571421,35.3759,0.710636,42.5434,10.7075,126.064
1707575021,26.9849,9.27787,57.0818,9.19715,1001.79
1707578621,33.7365,3.43795,56.5911,15.4117,415.795
1707582221,25.4839,8.60297,49.9216,19.1514,916.297
1707585821,39.681,6.25486,59.74,10.0628,676.486
1707589421,26.6669,6.45475,48.7149,13.1677,736.475
1707593021,20.0547,10.3639,42.8834,8.54848,1102.39
1707596621,21.8359,3.62988,48.1576,13.3423,454.988
1707600221,24.5182,9.26032,50.7523,13.2955,1000.03
1707603821,35.0534,6.36023,52.5761,10.3104,728.023
1707607421,27.2683,6.14762,49.7751,11.3161,677.762
1707611021,29.6467,7.52629,45.3755,17.6497,802.629
1707614621,23.5325,5.23378,48.5556,9.90652,604.378
1707618221,23.8997,1.562,52.1274,18.9248,242.2
1707621821,28.2519,3.64034,42.2584,13.1328,418.034
1707625421,33.8132,11.9842,57.6,9.88589,1267.42
1707629021,23.8299,10.6074,57.0647,12.5202,1124.74
1707632621,24.4607,4.02416,45.2443,15.8977,471.416
1707636221,36.6538,4.44639,50.4306,9.11859,503.639
1707639821,20.1826,6.08401,59.2224,14.1584,696.401
1707643421,38.9169,11.1526,49.6609,8.99203,1211.26
1707647021,27.1106,3.89062,46.5932,15.8148,475.062
1707650621,30.7012,9.95481,57.7172,10.7674,1066.48
1707654221,29.2737,4.14703,43.2978,15.762,496.703
1707657821,32.1476,7.61103,53.8462,12.8622,853.103
1707661421,21.6242,9.27167,44.4276,16.9447,979.167
1707665021,24.9794,8.90021,59.9243,10.9444,945.021
1707668621,31.0575,10.142,49.6841,17.3748,1077.2
1707672221,26.9892,9.3858,43.9051,16.7336,1022.58
1707675821,30.6512,7.53318,41.1695,7.07221,844.318
1707679421,24.6434,10.6429,41.9855,10.0521,1136.29
1707683021,26.705,6.26124,55.4106,16.7682,705.124
1707686621,20.7037,11.7636,53.4544,10.6798,1246.36
1707690221,23.1882,2.83093,57.1612,7.64391,369.093
1707693821,36.9594,5.15743,49.2795,8.70003,593.743
1707697421,34.0555,1.22596,51.6483,17.7584,189.596
1707701021,37.2785,5.17718,49.7452,13.2713,577.718
1707704621,20.2605,2.47554,46.9466,11.1991,322.554
1707708221,34.7563,10.4833,40.3845,8.73455,1100.33
1707711821,38.8528,9.24961,41.6572,10.6052,1015.96
1707715421,31.1676,5.00386,41.5998,17.3125,570.386
1707719021,34.9806,7.09405,47.4764,11.5486,807.405
1707722621,29.5151,1.22352,58.1683,18.9609,174.352
1707726221,35.5356,10.7395,44.0852,7.59352,1157.95
1707729821,35.3872,8.44455,42.8584,18.8891,903.455
1707733421,30.0898,9.12766,47.5954,7.68001,977.766
1707737021,29.4962,6.26232,46.0573,16.4083,681.232
1707740621,36.0235,7.44795,55.9917,17.9996,801.795
1707744221,24.4593,2.92123,43.2038,18.8118,354.123
1707747821,36.6964,10.9499,58.197,11.8474,1183.99
1707751421,33.8542,10.1676,46.39,15.4819,1084.76
1707755021,28.6553,8.36804,59.9738,9.17215,886.804
1707758621,34.0412,11.7696,48.2504,9.05789,1263.96
1707762221,30.0481,9.43665,52.4149,7.82165,1002.66
1707765821,37.7761,2.21931,47.7059,13.8378,281.931
1707769421,38.0144,7.51388,49.7696,10.9464,845.388
1707773021,25.7612,7.67371,40.7587,15.2986,840.371
1707776621,38.5485,3.93392,55.233,19.7687,484.392
1707780221,23.4919,5.48485,57.8594,19.3363,616.485
1707783821,28.4002,3.68238,58.717,7.10038,434.238
1707787421,33.2516,11.1604,44.8653,13.1058,1203.04
1707791021,35.7738,10.7483,51.8778,16.719,1141.83
1707794621,39.8048,2.63302,49.8263,17.9068,355.302
1707798221,27.0316,8.62349,45.4262,18.0849,933.349
1707801821,24.6653,6.70573,45.1869,9.94104,769.573
1707805421,33.2488,9.48791,54.3815,8.10691,1038.79
1707809021,28.6941,2.36137,57.0873,8.67464,331.137
1707812621,31.3839,9.65482,41.0706,18.7348,1034.48
1707816221,38.0657,8.70084,42.6936,19.5065,952.084
1707819821,31.1078,0.173176,55.6786,16.3417,76.3176
1707823421,32.0357,4.37031,45.4433,18.1928,513.031
1707827021,30.3525,11.8942,52.6432,17.1899,1243.42
1707830621,33.5022,3.58681,59.201,12.5619,451.681
1707834221,37.8046,10.3067,50.6211,8.87658,1129.67
1707837821,28.687,1.47419,58.1683,12.1148,201.419
1707841421,22.7671,8.8595,46.5645,16.7376,964.95
1707845021,34.8453,6.26504,52.3832,12.8,696.504
1707848621,21.0777,5.67659,53.2792,8.75399,633.659
1707852221,38.0167,8.86315,41.3422,19.1672,978.315
1707855821,34.906,6.10505,47.0241,17.7965,696.505
1707859421,27.4576,4.6032,53.1608,18.8685,513.32
1707863021,34.8862,11.3578,49.9087,11.0872,1188.78
1707866621,38.9295,3.63752,46.2642,8.74963,417.752
1707870221,26.7387,5.98026,53.4184,15.7648,690.026
1707873821,30.582,9.47925,47.3489,12.137,1021.93
1707877421,22.179,10.1215,56.9567,15.451,1092.15
1707881021,35.0933,8.65112,55.8061,19.0185,926.112
1707884621,35.8881,11.4428,51.2644,8.94443,1202.28
1707888221,38.6305,0.759588,53.4367,17.3065,149.959
1707891821,20.9297,11.4379,43.4785,9.64745,1212.79
1707895421,20.0522,6.69446,51.5879,11.7879,727.446
1707899021,25.0395,0.290349,40.9687,11.2705,90.0349
1707902621,23.5747,7.99064,58.3789,7.44356,883.064
1707906221,23.375,1.77387,47.3501,19.8235,265.387
1707909821,34.06,10.4014,48.8485,16.102,1126.14
1707913421,24.6061,0.885885,58.8226,19.0498,158.588
1707917021,33.6128,9.05984,43.2643,10.5441,961.984
1707920621,34.0463,11.0121,44.6364,10.3921,1164.21
1707924221,23.7755,1.94437,55.8873,10.8123,248.437
1707927821,35.1836,7.25526,54.5915,17.4438,777.526
1707931421,36.3813,1.11418,40.7477,14.2163,190.418
1707935021,20.279,7.14745,41.507,8.74923,777.745
1707938621,25.1847,1.72354,44.9483,17.0133,236.354
1707942221,38.9485,9.90347,40.094,14.9003,1087.35
1707945821,36.3795,3.251,56.1095,12.5742,380.1
1707949421,37.6211,4.90117,48.0581,17.2335,568.117
1707953021,37.3907,6.03847,51.4304,19.6695,664.847
1707956621,33.1473,9.64239,53.1205,9.2642,1056.24
1707960221,25.4471,7.33563,53.8249,12.94,829.563
1707963821,33.3709,8.42227,43.4309,9.30863,896.227
1707967421,26.1796,6.86306,48.2846,7.28843,737.306
1707971021,32.7211,8.39924,51.0831,16.7773,896.924
1707974621,31.3273,9.35173,41.5204,8.44572,985.173
1707978221,37.4475,10.1625,51.5867,14.4397,1110.25
1707981821,34.2433,5.94744,52.49,8.97815,665.744
1707985421,35.9639,6.40265,58.7707,15.689,712.265
1707989021,36.9829,3.33768,53.1816,7.12934,412.768
1707992621,33.6844,5.65886,57.1276,16.6214,664.886
1707996221,38.1923,5.49413,50.4697,14.7285,642.413
1707999821,38.3316,11.644,44.5723,13.7013,1224.4
1708003421,20.4231,8.53261,43.495,19.6199,906.261
1708007021,24.3859,7.1975,40.5267,9.03687,785.75
1708010621,22.3384,4.64027,59.3286,9.26975,563.027
1708014221,31.4086,11.2892,49.5614,12.9579,1220.92
1708017821,27.7005,8.60952,55.2031,17.9996,953.952
1708021421,36.3198,2.61973,42.1509,7.81332,340.973
1708025021,36.9089,1.71801,50.7852,18.3464,252.801
1708028621,22.7903,2.86331,43.7971,16.8039,371.331
1708032221,39.9008,11.9313,51.334,14.9495,1260.13
1708035821,33.0365,10.2233,54.445,16.3373,1111.33
1708039421,23.434,7.13026,54.6788,7.74667,786.026
1708043021,33.297,11.2577,54.2363,8.02915,1210.77
1708046621,35.2326,7.56002,54.1966,15.7561,809.002
1708050221,33.6375,6.32038,51.6538,16.1076,714.038
1708053821,39.659,9.6707,48.9145,14.9435,1047.07
1708057421,33.3243,1.83794,58.6151,16.8221,269.794
1708061021,31.0285,4.15032,43.003,18.2857,501.032
1708064621,34.3355,0.432006,56.4641,14.5893,116.201
1708068221,31.8516,5.20131,52.7348,15.6724,596.131
1708071821,27.7427,1.69512,49.686,13.1384,221.512
1708075421,38.0673,11.8983,52.0017,8.51436,1281.83
1708079021,37.2153,6.84444,52.9295,18.0365,738.444
1708082621,38.404,3.92427,50.1798,9.30903,459.427
1708086221,28.317,4.14454,44.1792,14.7222,464.454
1708089821,29.397,2.63938,40.9925,9.70736,360.938
1708093421,34.4672,6.81412,45.0612,11.7573,760.412
1708097021,20.1694,5.62295,40.6287,7.37849,661.295
1708100621,35.7162,5.60093,40.8698,15.4803,642.093
1708104221,35.1095,11.2739,40.0989,15.8437,1212.39
1708107821,24.1466,7.65549,50.4617,10.7837,859.549
1708111421,32.4862,6.0885,43.2734,19.0427,682.85
1708115021,20.2024,8.26681,42.1125,8.44255,881.681
1708118621,20.8243,11.8726,40.6751,10.3775,1259.26
1708122221,29.4325,3.87725,48.3645,16.4226,481.725
1708125821,22.8489,3.38429,52.4229,16.9074,424.429
1708129421,24.0362,2.65331,43.2386,7.01785,318.331
1708133021,21.8828,11.3451,54.2192,17.933,1206.51
1708136621,25.4746,8.78035,51.4725,19.6481,939.035
1708140221,39.6597,8.02004,50.4947,16.0032,860.004
1708143821,29.5297,4.15172,44.1737,13.768,473.172
1708147421,26.1058,2.13956,51.1673,13.0221,279.956
1708151021,39.1839,2.54603,40.9497,16.811,342.603
1708154621,22.8589,7.89205,55.5864,15.2681,887.205
1708158221,34.6386,11.0318,47.6559,9.41774,1201.18
1708161821,20.2629,7.04687,41.4521,10.385,784.687
1708165421,26.6093,6.0989,53.9659,9.63237,678.89
1708169021,24.9055,11.8696,50.4819,12.3865,1261.96
1708172621,30.9266,8.81442,58.435,15.3228,976.442
1708176221,27.7158,1.72117,48.6868,18.0385,250.117
1708179821,21.6996,7.50974,43.1373,19.9464,810.974
1708183421,37.3812,11.4716,49.9863,10.3271,1213.16
1708187021,39.5806,1.6281,47.8182,16.1064,232.81
1708190621,37.6619,6.51619,59.8596,8.63497,717.619
1708194221,34.3859,6.20004,57.2771,13.1626,673.004
1708197821,24.7894,5.63796,53.4495,18.4206,647.796
1708201421,25.1598,9.14591,57.9492,16.694,981.591
1708205021,28.9795,2.18319,42.4122,19.2224,283.319
1708208621,31.5862,10.4476,42.7888,7.9248,1133.76
1708212221,21.9753,11.4838,59.3677,18.3194,1235.38
1708215821,27.0921,6.45421,50.1798,7.45466,719.421
1708219421,36.1794,2.49661,50.5777,14.9923,307.661
1708223021,27.2375,7.63328,55.1189,18.9209,855.328
1708226621,21.6385,0.902198,48.9199,14.6916,158.22
1708230221,27.4674,2.08401,51.926,7.67644,306.401
1708233821,38.7288,1.57106,52.8446,17.1252,211.106
1708237421,27.7939,7.83526,59.6051,19.3216,834.526
1708241021,21.9003,11.3105,55.3392,10.9825,1188.05
1708244621,37.1738,7.58817,46.3717,13.0876,814.817
1708248221,28.6933,6.27536,42.4342,13.3086,691.536
1708251821,23.782,3.38249,51.1283,11.8164,392.249
1708255421,22.7299,6.2962,45.9603,17.0935,714.62
1708259021,21.0708,9.57976,59.4012,17.6457,1055.98
1708262621,35.4394,10.2791,42.663,8.0351,1119.91
1708266221,25.8838,11.3042,51.9205,17.714,1199.42
1708269821,37.7798,0.786615,53.8585,7.32136,172.661
1708273421,20.5087,6.75519,48.1277,13.3153,765.519
1708277021,23.3908,2.7437,49.0536,17.2712,371.37
1708280621,22.8097,2.02865,56.914,8.07239,261.865
1708284221,21.9104,4.65991,45.9145,13.4014,530.991
1708287821,30.3678,8.99585,45.4079,8.04978,964.585
1708291421,37.9866,7.34211,40.0885,13.5819,828.211
1708295021,37.362,8.70644,46.0036,15.3367,925.644
1708298621,38.7714,6.91506,44.2152,10.9944,777.506
1708302221,27.1637,0.0624567,44.7005,17.6945,96.2457
1708305821,37.5135,0.2261,58.4661,16.321,76.61
1708309421,33.0454,11.1742,52.6017,7.44157,1208.42
1708313021,20.7706,7.8374,47.6388,18.4714,862.74
1708316621,27.9922,11.3932,59.6521,7.03571,1208.32
1708320221,22.3804,10.4019,54.7392,7.96527,1126.19
1708323821,39.4851,8.83462,47.8506,9.85812,954.462
1708327421,33.9813,3.50603,50.5167,14.3238,423.603
1708331021,36.1642,1.67324,42.7882,8.70956,239.324
1708334621,32.1285,3.21513,55.2177,14.1961,404.513
1708338221,37.0543,6.27278,49.8825,18.5459,702.278
1708341821,35.9661,2.91809,45.2364,14.0636,377.809
1708345421,20.3057,0.267506,57.6794,18.1921,125.751
1708349021,34.9879,9.94823,45.9926,15.8152,1071.82
1708352621,30.0166,0.956251,57.4847,7.28248,163.625
1708356221,32.3752,6.68749,45.6697,16.9336,741.749
1708359821,35.0833,0.742164,48.9554,10.5838,142.216
1708363421,22.1374,0.267917,54.9809,17.0982,116.792
1708367021,21.3865,3.11936,57.5604,14.3409,386.936
1708370621,34.5453,2.99512,58.2916,7.29319,374.512
1708374221,32.6938,0.143101,44.5509,15.4204,100.31
1708377821,38.0572,11.9692,43.8429,16.667,1276.92
1708381421,36.3664,6.19191,45.7497,13.9771,708.191
1708385021,22.0022,0.338005,57.8692,7.00992,88.8005
1708388621,33.1287,4.81124,54.5524,10.21,537.124
1708392221,29.2988,6.69199,51.6636,10.4862,760.199
1708395821,29.6246,3.30451,49.5956,12.7063,410.451
1708399421,33.0681,5.71507,54.6025,12.7039,664.507
1708403021,32.3544,10.8638,41.0144,10.9333,1184.38
1708406621,28.4865,7.69913,42.262,7.07022,867.913
1708410221,32.1808,8.34301,53.6125,10.8258,914.301
1708413821,39.4707,5.40605,49.5779,9.1904,595.605
1708417421,31.3719,8.2664,43.1397,16.2115,925.64
1708421021,30.6337,7.59254,57.0165,15.4962,842.254
1708424621,21.4095,3.7123,55.6566,9.16144,430.23
1708428221,22.5554,0.145428,45.4195,9.96564,66.5428
1708431821,31.1474,11.7254,52.1744,14.3726,1271.54
1708435421,25.6804,7.00957,45.0587,12.3191,755.957
1708439021,20.6308,4.58166,53.9531,13.5046,536.166
1708442621,24.3985,0.759783,49.0133,17.0732,161.978
1708446221,28.2228,1.1075,40.4102,9.12415,178.75
1708449821,21.2544,8.375,52.7439,16.9804,932.5
1708453421,27.3851,3.10189,54.1624,8.70321,381.189
1708457021,35.8772,2.96693,53.1748,7.20154,378.693
1708460621,25.0929,5.85803,58.6651,13.0586,651.803
1708464221,26.8688,7.05622,44.2366,8.80517,794.622
1708467821,22.2431,8.21798,55.866,10.8853,879.798
1708471421,32.6302,6.91686,54.1337,18.3551,784.686
1708475021,21.1644,6.30783,46.6091,16.7067,708.783
1708478621,29.9495,10.0612,55.1152,10.1787,1067.12
1708482221,28.151,11.3389,47.8329,13.7732,1191.89
1708485821,39.0685,1.87714,51.7203,14.9356,259.714
1708489421,31.4538,11.5933,50.3232,12.3584,1230.33
1708493021,35.4776,10.3749,50.8548,17.0018,1101.49
1708496621,28.8505,8.71983,51.4573,15.5636,921.983
